%%Longitude	Latitude	Strike1	Dip1	Rake1	Strike2	Dip2	Rake2	Depth	Magnitude	SH	FaultingType	Crustal	Clustered	Source	Year	Month	Day	Hour	Minute
-96.906	32.872	23	68	-91	205.67	22.02	-87.53	5.87	1.75	23.375	0.5	1	0	1	2015	3	5	21	33
-97.674	36.624	247.11	82.849	168.09	70.73	43.502	-175.98	0	3.1	292.46	1.5	1	0	1	2015	3	6	8	59
-96.907	32.878	38	78	-81	180.7	14.96	-126.35	5.87	1.64	216.11	0.5	1	0	1	2015	3	6	21	27
-97.276	35.633	246.48	88.647	-147.87	61.033	72.395	-160.83	0	2.8	999	0	1	1	1	2015	3	7	7	50
-97.468	35.763	74.296	88.966	-175.34	291.97	31.111	-128.68	0	2.8	299.16	1.5	1	1	1	2015	3	7	10	5
-97.274	35.634	74.735	88.41	177.99	263.39	46.144	-169.09	0	2.9	119.76	1.5	1	1	1	2015	3	7	12	15
-97.571	35.743	20.695	83.14	174.21	220.94	52.344	-124.18	0	2.6	66.104	1.5	1	1	1	2015	3	7	16	14
-97.62	36.598	68.784	71.268	-173.77	0	0	0	0	3	114.14	1.5	1	1	1	2015	3	7	20	44
-97.63	36.59	170	90	-10	260	80	-180	3	3.66	305.44	1.5	1	0	1	2015	3	7	21	11
-97.633	36.598	77.03	78.623	-164.85	240.68	40.052	163.85	0	3.8	300.12	1.5	1	0	1	2015	3	7	21	11
-97.67	36.6	258	86	-145	165	55	-5	2	3.14	999	0	1	0	1	2015	3	7	22	46
-97.668	36.627	243.88	81.187	174.02	0	0	0	0	3.3	289.53	1.5	1	0	1	2015	3	7	22	46
-96.907	32.865	39	61	-88	214.88	29.06	-93.6	6.65	1.9	218.03	0.5	1	0	1	2015	3	8	3	12
-97.89	37.071	352	75	173	83.82	83.24	15.108	5.62	1.97	38.729	1.5	1	0	1	2015	3	8	4	24
-97.777	36.598	39.151	62.522	-136.41	106.24	52.789	-43.972	0	2.7	250.16	1	1	1	1	2015	3	8	6	29
-97.663	36.631	10.455	75.359	108.25	38.137	84.246	154.88	0	2.7	85.916	2.5	1	1	1	2015	3	8	9	56
-97.654	36.631	239.48	86.473	-170.35	17.992	46.485	117.85	0	3	103.83	1.5	1	1	1	2015	3	8	13	51
-97.26	35.65	155	80	15	62	75	170	4	3.29	109.22	1.5	1	0	1	2015	3	8	16	48
-97.274	35.635	244.04	88.35	179.13	0	0	0	0	3.6	289.06	1.5	1	0	1	2015	3	8	16	48
-97.644	36.615	73.716	81.405	-166.16	0	0	0	0	3	297.18	1.5	1	1	1	2015	3	8	17	2
-129.23	48.789	200.4	14.6	-97.49	28.14	75.53	-88.06	10	4.92	207.65	0.5	1	0	1	2015	3	8	20	42
-97.29	36.269	20.374	84.848	-167.83	48.958	50.09	-106.64	0	3.3	244.3	1.5	1	1	1	2015	3	8	22	14
-97.892	37.071	354	80	169	85.933	79.169	10.183	5.78	2.3	39.888	1.5	1	0	1	2015	3	9	2	0
-97.44	35.83	130	70	-25	229	67	-158	5	3.69	270.11	1.5	1	0	1	2015	3	9	3	24
-97.448	35.815	230.64	63.591	-152.35	0	0	0	0	3.9	269.43	1.5	1	0	1	2015	3	9	3	24
-97.45	35.814	226.51	79.973	-168.69	247.37	46.357	-117.91	0	3.2	90.413	1.5	1	1	1	2015	3	9	4	1
-97.439	35.821	235.04	85.535	-157.25	55.565	49.085	-153.28	0	3.3	96.959	1.5	1	1	1	2015	3	9	10	48
-97.44	35.85	300	60	-40	53	56	-143	4	3.14	87.173	1	1	0	1	2015	3	9	10	48
-97.235	35.54	258.12	64.696	-135.84	48.016	81.41	92.098	0	3	108.95	1	1	1	1	2015	3	9	22	28
-97.52	36.74	200	85	-175	110	85	-5	5	3.33	244.78	1.5	1	1	1	2015	3	10	4	21
-97.535	36.751	181.05	86.939	-175.22	178.6	87.568	132.19	0	3.5	45.865	1.5	1	1	1	2015	3	10	4	21
-97.277	36.265	209.84	77.854	-179.29	63.599	44.52	-125.16	0	3	255.41	1.5	1	1	1	2015	3	10	20	28
-97.308	36.115	193.81	80.165	174.23	0	0	0	0	3.3	239.6	1.5	1	1	1	2015	3	11	14	44
-88.067	32.937	31	65	-179	999	999	999	10.8	3.2	78.578	1.5	1	1	1	2015	3	12	1	19
-96.91	32.875	38	69	-76	183.17	25.06	-122.22	5.45	2.26	212.89	0.5	1	0	1	2015	3	12	1	55
-96.909	32.872	36	68	-92	221.33	22.09	-85.06	5.78	2	36.749	0.5	1	0	1	2015	3	12	14	41
-96.909	32.872	41	74	-92	228.22	16.12	-83.06	6.11	2.05	41.551	0.5	1	0	1	2015	3	12	14	58
-97.382	35.743	202.82	79.934	-168.14	217.84	65.816	-116.37	0	2.7	66.623	1.5	1	1	1	2015	3	12	20	4
-97.67	36.61	245	90	180	335	90	0	3	3.86	110	1.5	1	0	1	2015	3	12	20	34
-97.667	36.628	54.562	88.808	169.48	0	0	0	0	3.7	99.191	1.5	1	1	1	2015	3	12	20	34
-97.38	35.743	23.179	84.813	-166.94	203.67	73.55	-137	0	3	246.96	1.5	1	1	1	2015	3	13	6	49
-96.773	35.952	251.14	80.961	-172.93	230.3	38.588	129.69	0	2.8	295.72	1.5	1	0	1	2015	3	13	7	10
-97.382	35.746	19.923	86.046	-177.54	219.2	52.157	-121.98	0	2.9	64.88	1.5	1	1	1	2015	3	13	7	14
-97.382	35.746	23.785	77.29	-165.06	209.71	71.768	-134.52	0	3.1	246.89	1.5	1	1	1	2015	3	13	7	38
-97.635	36.94	231.85	78.078	169.57	193.93	42.691	106.53	0	3.3	278.11	1.5	1	1	1	2015	3	13	10	4
-97.113	35.965	181.71	79.622	-155.38	0.12772	70.085	-150.85	0	2.6	42.361	1.5	1	0	1	2015	3	13	13	52
-96.904	32.874	34	64	-79	190.09	28.08	-111.37	5.87	0.74	209.13	0.5	1	0	1	2015	3	13	18	22
-97.541	36.11	47.765	79.571	-178.05	259.37	47.027	-123.31	0	2.8	93.047	1.5	1	1	1	2015	3	13	22	54
-97.161	36.367	76.149	89.672	-152.46	72.256	44.255	173.2	0	2.7	297.64	1.5	1	1	1	2015	3	14	3	20
-96.907	32.873	36	70	-97	235.75	21.14	-71.49	6.26	2.61	38.405	0.5	1	0	1	2015	3	14	7	31
-97.629	36.745	227.7	83.543	164.73	237.91	43.693	-148.34	0	3.1	272.72	1.5	1	1	1	2015	3	14	13	57
-96.911	32.87	31	73	-82	185.33	18.74	-114.48	6.32	1.72	208.65	0.5	1	0	1	2015	3	14	19	31
-97.349	36.603	203.66	34.251	-158.26	357.37	76.595	142.05	0	2.9	999	0	1	1	1	2015	3	14	21	13
-97.279	36.264	213.26	76.049	168.03	85.751	53.152	-96.722	0	3.1	260	1.5	1	1	1	2015	3	15	5	10
-97.444	35.822	246.7	27.485	-122.22	41.068	82.984	-159.87	0	2.6	275.91	0.5	1	1	1	2015	3	15	17	24
-96.901	32.87	66	78	-73	190.22	20.71	-143.98	6.28	0.29	242.36	0.5	1	0	1	2015	3	16	0	50
-97.887	37.199	213	84	143	307.5	53.236	7.4973	7.34	3.04	999	0	1	0	1	2015	3	16	6	13
-97.651	36.633	25.779	65.402	-103.03	110.45	23.053	-89.776	0	2.8	31.281	0.5	1	1	1	2015	3	16	10	50
-97.24	35.808	229.26	71.117	-146.85	270.35	39.502	-75.992	0	3.2	85.964	1.5	1	1	1	2015	3	16	13	19
-97.24	35.812	226.23	68.74	-155.33	41.362	67.458	-150.05	0	3	86.226	1.5	1	1	1	2015	3	16	14	15
-97.237	35.812	230.95	63.294	-142.26	44.102	71.591	-152.46	0	3	85.04	1	1	1	1	2015	3	16	15	28
-96.909	32.871	52	82	-81	183.31	12.02	-138.06	6.35	0.67	999	0	1	0	1	2015	3	16	17	34
-96.908	32.873	32	66	-80	188.56	25.89	-111.31	5.92	0.97	207.9	0.5	1	0	1	2015	3	16	18	13
-97.109	36.357	229.4	86.25	162.05	201.01	46.403	127.16	0	3	273.62	1.5	1	1	1	2015	3	16	22	34
-97.234	35.809	229.36	63.787	-146.07	44.595	69.605	-149.71	0	3.4	85.322	1	1	1	1	2015	3	16	22	46
-96.907	32.87	44	73	-52	154.52	41.1	-153.59	6.25	1.23	196.58	1	1	0	1	2015	3	16	23	30
-97.102	36.36	228.98	87.324	161.92	205.63	39.64	144.95	0	3.1	272.98	1.5	1	1	1	2015	3	17	0	3
-97.61	36.59	175	90	5	85	85	180	6.8	3.79	130.11	1.5	1	1	1	2015	3	17	23	45
-97.622	36.6	266.13	82.007	150.46	133.28	52.778	-95.888	0	4	316.72	1.5	1	0	1	2015	3	17	23	45
-97.671	36.626	78.793	88.131	-162.48	239.8	37.453	158.35	0	2.6	302.17	1.5	1	1	1	2015	3	18	7	47
-98.031	36.779	249.75	48.335	-139.43	53.958	80.047	-165.42	0	3	287.58	0.5	1	1	1	2015	3	18	18	13
-97.852	37.07	170	73	156	267.42	67.11	18.504	10.23	2.91	219.65	1.5	1	1	1	2015	3	19	1	25
-97.866	36.66	342.84	55.781	-176.86	130.19	68.199	105.7	0	2.8	999	0	1	1	1	2015	3	19	8	57
-97.608	36.603	40.644	83.772	153.34	0	0	0	0	3.1	90.047	1.5	1	1	1	2015	3	19	14	48
-98.693	36.764	60.196	70.712	-160.52	106.3	46.114	-80.306	0	2.8	102.01	1.5	1	0	1	2015	3	19	20	36
-97.597	36.58	72.117	79.727	-170.46	244.73	41.496	170.3	0	3.2	116.33	1.5	1	1	1	2015	3	20	9	0
-97.39	35.744	7.3282	69.137	179.6	185.15	68.965	126.96	0	2.9	54.346	1.5	1	1	1	2015	3	21	7	45
-97.629	36.945	49.371	68.437	148.87	219.41	60.222	133.7	0	2.7	101.98	1.5	1	1	1	2015	3	21	9	2
-98.016	37.196	112	46	-79	276.37	45.08	-101.18	5.17	2.66	284.31	0.5	1	1	1	2015	3	21	9	29
-97.1	36.36	29	85	170	120	80	5	3	3.59	74.109	1.5	1	0	1	2015	3	21	10	8
-97.088	36.351	206.61	71.149	167.81	53.392	58.461	-125.98	0	3.8	72.675	1.5	1	0	1	2015	3	21	10	8
-98.383	36.606	182.32	86.559	173.43	177.86	30.973	173.26	0	3.2	227.38	1.5	1	1	1	2015	3	21	10	58
-97.251	36.258	17.314	83.054	-173.22	0	0	0	0	3	61.915	1.5	1	1	1	2015	3	21	19	57
-97.29	36.27	100	90	-5	190	85	-180	3	3.28	235.11	1.5	1	1	1	2015	3	21	19	58
-97.255	36.26	198.09	89.333	171.6	45.54	54.43	-109.73	0	3.4	242.83	1.5	1	0	1	2015	3	21	19	58
-96.906	32.877	167	74	69	41.32	26.18	141.34	5.87	0.34	273.39	2.5	1	0	1	2015	3	22	10	59
-97.196	36.332	69.351	68.397	-136.59	219.67	64.092	154.6	0	3.2	280.91	1	1	1	1	2015	3	22	11	12
-97.518	36.332	228.52	74.54	-160.94	49.876	54.467	-173.19	0	3.4	90.487	1.5	1	0	1	2015	3	22	22	45
-97.235	35.809	242.12	73.261	162.41	277.04	30.697	-73.043	0	2.6	289.74	1.5	1	1	1	2015	3	23	0	55
-96.933	36.419	55.308	71.846	-151.53	236.03	72.315	-167.99	0	2.9	273.97	1.5	1	1	1	2015	3	23	3	21
-97.634	36.943	79.657	59.699	-158.73	350.77	38.994	61.821	0	2.8	121.34	1.5	1	1	1	2015	3	23	6	18
-98.031	36.782	249.83	51.015	-142.7	57.765	80.985	-166.19	0	3.6	284.31	1	1	0	1	2015	3	23	7	24
-98.024	36.782	257.7	82.041	-135	270.17	34.807	-164.51	0	3.3	999	0	1	1	1	2015	3	23	16	18
-98.022	36.782	262.23	74.455	-142.12	57.254	58.125	149.63	0	3.3	117.22	1.5	1	1	1	2015	3	23	16	23
-97.04	35.85	65	90	-165	335	75	0	5	3.63	289.01	1.5	1	0	1	2015	3	23	17	17
-96.988	35.791	59.363	79.555	-158.38	88.325	46.703	-88.925	0	3.8	280.88	1.5	1	0	1	2015	3	23	17	17
-97.58	36.13	125	60	-45	242	52	-141	3	3.42	274.9	1	1	0	1	2015	3	23	20	16
-97.567	36.122	254.74	52.205	-115.16	0	0	0	0	3.8	270.79	0.5	1	0	1	2015	3	23	20	16
-98.026	36.783	258.01	77.946	-149.19	262.59	32.524	-170.93	0	3	116.38	1.5	1	1	1	2015	3	23	21	41
-97.64	36.62	340	85	-15	71	75	-175	4	3.84	116.52	1.5	1	1	1	2015	3	23	23	29
-97.654	36.634	240.05	83.662	-170.61	10.307	46.902	104.05	0	4	104.33	1.5	1	0	1	2015	3	23	23	29
-97.17	36.34	120	90	-5	210	85	-180	3	3.58	255.11	1.5	1	1	1	2015	3	24	0	27
-97.104	36.356	225.22	89.571	-179.48	81.793	46.402	-113.85	0	3.9	90.218	1.5	1	0	1	2015	3	24	0	27
-96.907	32.867	33	61	-92	217.12	29.06	-86.4	6.83	1	33.97	0.5	1	0	1	2015	3	24	3	4
-99.008	36.514	61.108	86.637	168.51	59.078	85.897	110.32	0	3.5	105.91	1.5	1	0	1	2015	3	24	9	39
-99.017	36.516	55.354	86.646	169.87	50.12	74.994	107.02	0	3.4	100.25	1.5	1	0	1	2015	3	24	10	7
-97.224	36.078	233.05	69.457	-149.61	64.733	45.785	-131.58	0	3.2	90.804	1.5	1	1	1	2015	3	24	13	54
-98.382	36.542	183.61	67.429	165.88	179.62	9.2286	-178.71	0	3.1	49.977	1.5	1	1	1	2015	3	24	14	31
-97.65	37.105	5.65	85.8	-178.52	275.54	88.52	-4.2	5.89	3.7	50.663	1.5	1	0	1	2015	3	24	15	31
-98.03	36.778	46.389	80.923	172.23	236.46	43.447	-165.32	0	4	92.111	1.5	1	0	1	2015	3	24	19	48
-97.52	36.331	228.97	81.618	-161.84	251.81	32.607	-148.67	0	3.6	91.527	1.5	1	1	1	2015	3	24	20	25
-97.729	36.445	79.501	80.598	-177.5	0	0	0	0	3	124.65	1.5	1	1	1	2015	3	24	23	45
-97.728	36.446	90.201	79.342	169.68	57.966	45.982	113.28	0	3.2	136.21	1.5	1	1	1	2015	3	24	23	53
-98.03	36.775	45.652	82.255	173.94	230.93	66.457	-130.41	0	3.2	91.168	1.5	1	1	1	2015	3	25	0	10
-97.628	36.6	85.272	82.748	-155.98	275.11	36.257	-150.08	0	3.7	306.47	1.5	1	1	1	2015	3	25	0	15
-97.62	36.58	350	90	-10	80	80	-180	3	3.36	125.44	1.5	1	1	1	2015	3	25	0	15
-97.378	36.272	224.31	80.844	-171.93	0	0	0	0	3.5	268.75	1.5	1	1	1	2015	3	25	3	15
-97.302	36.117	197.12	82.244	-173.62	220.47	56.232	-117.05	0	3.1	241.77	1.5	1	1	1	2015	3	25	8	54
-96.909	32.871	136	70	-138	28.88	51.04	-26.09	6.46	0.74	348.45	1	1	0	1	2015	3	25	10	32
-97.441	35.803	326.24	60.818	98.152	190.51	75.946	-158.55	0	2.7	50.266	2.5	1	1	1	2015	3	25	11	32
-97.367	35.65	204.82	87.752	-172.38	20.288	74.423	125.16	0	3.2	69.442	1.5	1	1	1	2015	3	25	17	33
-128.39	49.239	26.57	69.25	-17.93	123.11	73.27	-158.29	10	4.87	344.23	1.5	1	0	1	2015	3	25	19	22
-97.866	36.732	9.0177	81.94	-152.68	64.201	53.21	-63.158	0	2.8	229.13	1.5	1	1	1	2015	3	26	8	10
-98.031	36.774	47.062	88.776	171.1	245.7	52.321	-133.61	0	3.2	91.816	1.5	1	1	1	2015	3	26	22	16
-97.569	36.753	210.61	82.47	-171.59	48.63	58.148	-136.01	0	2.6	74.998	1.5	1	1	1	2015	3	26	23	58
-97.006	36.194	35.615	86.507	178.25	214.2	49.073	-175.18	0	3	80.709	1.5	1	1	1	2015	3	27	10	32
-96.905	32.873	43	72	-75	182.07	23.27	-128.54	4.91	1.3	218.27	0.5	1	0	1	2015	3	27	14	16
-96.905	32.874	40	74	-75	175.81	21.8	-132.07	5.97	1.2	215.78	0.5	1	0	1	2015	3	27	16	33
-97.234	36.114	228.43	77.304	-146.68	46.64	60.572	-164.01	0	3.3	85.747	1.5	1	1	1	2015	3	27	16	39
-97.925	37.056	30	77	169	122.5	79.285	13.235	5.96	3.2	76.503	1.5	1	1	1	2015	3	27	20	20
-96.908	32.876	28	71	-84	190.11	19.89	-106.89	5.7	0.96	206.04	0.5	1	0	1	2015	3	28	6	39
-97.699	36.851	231.44	80.775	-169.65	238.96	28.146	-169.62	0	3.1	95.517	1.5	1	1	1	2015	3	28	10	12
-99.017	36.516	55.278	88.538	169.01	235.27	89.354	-108.3	0	3.4	99.897	1.5	1	1	1	2015	3	28	11	8
-99.025	36.506	99.763	31.795	-88.989	259.78	81.736	-160.39	0	3.1	278.9	0.5	1	1	1	2015	3	28	11	23
-97.452	35.814	223.41	62.77	-129.01	0	0	0	0	3	243.75	0.5	1	1	1	2015	3	29	5	6
-96.906	32.87	34	61	-94	222.21	29.25	-82.83	6.3	1.2	35.942	0.5	1	0	1	2015	3	29	13	38
-97.233	36.114	227.62	77.567	-148.93	289.21	55.436	-69.272	0	3.1	85.845	1.5	1	1	1	2015	3	30	5	57
-97.232	36.112	47.652	82.642	171.57	67.903	42.683	-140.68	0	3	93.125	1.5	1	1	1	2015	3	30	6	6
-97.098	36.359	227.73	87.533	-172.68	96.231	40.886	-90.857	0	3	92.367	1.5	1	1	1	2015	3	30	14	17
-98.018	36.784	246.35	56.252	-148.42	59.472	79.891	-178.34	0	3.1	283.55	1	1	1	1	2015	3	31	3	42
-97.531	36.328	247.22	84.36	170.54	48.205	56.635	151.45	0	3	292.43	1.5	1	1	1	2015	3	31	14	46
-97.622	36.6	77.218	69.191	-168.11	0	0	0	0	3.4	121.37	1.5	1	1	1	2015	3	31	15	21
-97.798	36.918	50.2	77.152	-144.35	0	0	0	0	3	266.54	1.5	1	1	1	2015	3	31	16	23
-96.908	32.867	31	65	-75	178.62	28.9	-119.03	6.08	1.79	204.54	0.5	1	0	1	2015	3	31	18	43
-97.833	37.071	23	52	-116	241.39	44.907	-60.704	5.49	2.11	39.714	0.5	1	1	1	2015	4	1	7	53
-97.567	36.12	70.62	46.425	-118.17	0	0	0	0	3.2	90.884	0.5	1	1	1	2015	4	1	19	19
-97.607	36.597	108.32	48.146	-56.798	0	0	0	0	3.1	264.73	0.5	1	1	1	2015	4	1	23	3
-97.605	36.599	77.866	43.788	-85.825	0	0	0	0	3.1	254.85	0.5	1	1	1	2015	4	2	0	46
-98.031	36.775	240.98	59.291	-155.14	49.014	65.758	172.8	0	3.5	281.16	1.5	1	1	1	2015	4	2	2	10
-97.562	36.119	36.575	54.211	-127.75	0	0	0	0	3.3	60.934	0.5	1	1	1	2015	4	2	3	5
-89.83	36.05	110	85	10	19	80	175	11	3.64	64.891	1.5	1	0	1	2015	4	2	3	51
-96.912	32.871	52	69	-99	255.84	22.77	-67.83	5.82	3.53	55.249	0.5	1	0	1	2015	4	2	22	36
-96.913	32.867	49	63	-93	235.58	27.15	-84.14	6.07	1.26	50.363	0.5	1	0	1	2015	4	2	22	38
-96.913	32.869	49	65	-89	226.63	25.02	-92.14	5.86	1.12	228.58	0.5	1	1	1	2015	4	3	0	50
-98.18	36.47	230	90	-175	140	85	0	3	3.18	94.891	1.5	1	0	1	2015	4	3	2	16
-98.164	36.488	45.417	86.932	-173.96	251.9	48.218	-117.53	0	3.6	270.14	1.5	1	0	1	2015	4	3	2	16
-96.914	32.871	36	69	-67	166.17	30.75	-135.51	5.46	1.36	207.35	0.5	1	1	1	2015	4	3	2	24
-96.906	32.873	148	76	92	319.79	14.14	82.03	6.5	1.37	236.35	2.5	1	1	1	2015	4	3	3	1
-96.915	32.868	35	68	-80	189.79	24.06	-113.26	5.96	2.57	211.22	0.5	1	1	1	2015	4	3	3	4
-96.913	32.871	45	72	-81	197.86	20.06	-115.71	5.36	2.03	222.2	0.5	1	1	1	2015	4	3	4	28
-96.911	32.872	55	69	-85	221.28	21.56	-102.79	5.98	1.32	233.2	0.5	1	1	1	2015	4	3	7	16
-98.152	36.487	227.79	82.378	178.08	0	0	0	0	3.3	273.16	1.5	1	0	1	2015	4	3	20	54
-97.68	36.689	32.342	77.834	-152.35	219.96	49.199	-141.74	0	3.4	251.82	1.5	1	1	1	2015	4	3	21	28
-97.634	36.94	66.604	76.93	-152.68	212.57	46.923	139.83	0	3.3	286.1	1.5	1	1	1	2015	4	4	0	20
-97.634	36.939	228.7	79.028	137.13	66.722	51.752	-164.1	0	3	285.29	1.5	1	1	1	2015	4	4	0	48
-97.54	36.15	247	50	-113	100	45	-65	3	3.64	262.26	0.5	1	1	1	2015	4	4	0	49
-97.565	36.116	65.18	37.625	-96.954	193.86	67.893	-135.69	0	3.8	70.698	0.5	1	0	1	2015	4	4	0	49
-97.624	36.943	61.758	79.171	-153.68	232.92	44.789	179.76	0	2.9	281.83	1.5	1	1	1	2015	4	4	1	23
-99.052	36.511	236.24	87.889	-167.28	236.62	89.829	-112.88	0	3.2	100.32	1.5	1	1	1	2015	4	4	4	10
-97.57	36.13	288	45	-95	115	45	-85	3	3.3	291.54	0.5	1	1	1	2015	4	4	5	2
-97.573	36.116	42.385	51.767	-113.55	0	0	0	0	3.2	57.478	0.5	1	1	1	2015	4	4	5	2
-97.52	36.33	165	90	-5	255	85	-180	6	3.35	300.11	1.5	1	1	1	2015	4	4	8	35
-97.528	36.331	253.72	89.944	162.29	245.11	37.88	167.18	0	3.6	297.34	1.5	1	1	1	2015	4	4	8	35
-97.529	36.327	231.89	68.978	179.12	73.972	80.304	-115.07	0	2.8	279.03	1.5	1	1	1	2015	4	4	8	50
-97.534	36.328	262.46	78.75	-142.54	62.115	36.649	163.7	0	2.6	118.29	1.5	1	1	1	2015	4	4	8	51
-97.528	36.329	67.543	86.942	178.33	259.72	37.993	-165.3	0	3	112.62	1.5	1	1	1	2015	4	4	9	11
-97.57	36.13	275	50	-75	72	42	-107	3	4.01	85.228	0.5	1	0	1	2015	4	4	13	21
-97.572	36.117	35.243	60.427	-128.24	0	0	0	0	4.1	56.494	0.5	1	0	1	2015	4	4	13	21
-96.913	32.873	57	72	-77	200.24	22.08	-124.7	5.25	1.49	232.92	0.5	1	1	1	2015	4	4	16	7
-96.78	35.953	49.945	78.995	-165.7	0	0	0	0	3	273.23	1.5	1	0	1	2015	4	4	16	15
-98.025	37.204	227	77	-164	133.31	74.421	-13.505	4.25	2.54	89.847	1.5	1	1	1	2015	4	4	17	47
-97.057	36.364	237.92	68.571	-171.54	299.59	37.993	-76.828	0	2.7	283.05	1.5	1	1	1	2015	4	4	20	17
-97.146	36.504	4.9241	87.288	-168.29	181.6	64.811	-138.24	0	3.1	229.08	1.5	1	1	1	2015	4	5	4	49
-97.322	36.467	212.81	89.778	178.17	0	0	0	0	3.2	257.8	1.5	1	1	1	2015	4	5	10	22
-97.031	36.187	229.16	74.798	-167.84	294.04	49.384	-62.756	0	2.7	272.94	1.5	1	1	1	2015	4	5	19	8
-98.041	37.087	236	79	-172	144.46	82.148	-11.105	6.6	2.9	280.49	1.5	1	1	1	2015	4	6	1	33
-97.65	36.62	335	90	-5	65	85	-180	4	3.82	110.11	1.5	1	1	1	2015	4	6	15	30
-97.66	36.636	239.65	83.775	176.25	0	0	0	0	3.7	284.96	1.5	1	1	1	2015	4	6	15	30
-97.65	36.633	31.325	77.845	-154.54	214.81	57.523	-156.39	0	3.1	251.53	1.5	1	1	1	2015	4	6	15	37
-97.412	35.912	48.423	86.97	173.65	65.874	52.907	-114	0	2.7	93.455	1.5	1	1	1	2015	4	7	2	33
-97.52	36.33	80	90	-170	350	80	0	5	3.45	304.56	1.5	1	1	1	2015	4	7	17	25
-97.526	36.33	255.05	86.006	155.25	0	0	0	0	3.7	303.55	1.5	1	1	1	2015	4	7	17	25
-98.198	36.89	27.865	61.506	-101.4	0	0	0	0	3.3	33.357	0.5	1	1	1	2015	4	7	21	21
-98.04	37.109	7	42	127	141.6	57.697	61.548	7.49	2	251.52	2.5	1	1	1	2015	4	7	21	35
-97.151	36.503	182.83	86.647	-179.32	16.423	54.3	-124.95	0	3	227.86	1.5	1	1	1	2015	4	7	22	10
-97.518	36.282	220.99	77.098	-179.8	37.868	56.898	167.84	0	3	266.7	1.5	1	1	1	2015	4	8	1	42
-97.029	36.187	231.35	73.728	-164.86	75.52	43.407	-126	0	3.2	274.4	1.5	1	1	1	2015	4	8	1	47
-97.268	36.266	61.561	85.817	-166.55	221.9	41.801	154.74	0	3	285.36	1.5	1	1	1	2015	4	8	3	15
-97.425	35.822	231.57	77.578	-154.36	47.141	60.772	-150.47	0	3.1	91.694	1.5	1	0	1	2015	4	8	20	47
-97.427	35.825	41.502	88.438	163.47	216.12	54.063	139.9	0	2.9	85.527	1.5	1	1	1	2015	4	8	20	49
-97.42	35.85	295	75	-20	30	71	-164	4	4.07	73.294	1.5	1	0	1	2015	4	8	20	51
-97.42	35.818	37.551	82.22	-169.72	239.04	46.217	-111.48	0	4.3	261.66	1.5	1	0	1	2015	4	8	20	52
-97.205	35.625	15.757	70.512	171.77	16.89	82.807	-142	0	3.2	63.635	1.5	1	1	1	2015	4	9	9	29
-97.552	36.125	240.42	60.64	-146.56	53.508	68.655	-163.61	0	3	276.58	1	1	1	1	2015	4	9	18	40
-97.792	37.082	28	75	-111	264.01	25.608	-36.785	5.3	1.91	33.674	0.5	1	1	1	2015	4	10	6	14
-97.234	35.811	43.825	84.379	-175.75	252.29	41.714	-96.005	0	3.2	88.676	1.5	1	1	1	2015	4	10	10	7
-97.45	35.818	34.968	72.018	148.2	56.69	18.07	-139.64	0	2.7	87.622	1.5	1	1	1	2015	4	11	5	8
-97.565	36.119	269.1	43.671	-84.353	0	0	0	0	3.4	85.013	0.5	1	1	1	2015	4	12	0	42
-97.417	35.808	209.29	85.236	-179.18	214.35	68.357	-124.92	0	3	254.35	1.5	1	1	1	2015	4	12	8	18
-96.775	35.949	252.1	82.721	-153.73	0	0	0	0	3.5	112.65	1.5	1	0	1	2015	4	12	22	55
-97.558	36.077	213.52	83.454	177.86	30.208	50.292	167.77	0	3.3	258.81	1.5	1	1	1	2015	4	13	12	38
-97.126	35.602	27.921	9.1085	133.35	62.257	77.31	-139.59	0	2.8	999	0	1	1	1	2015	4	14	5	6
-97.516	36.314	54.034	81.702	173.27	252.97	52.343	-150.2	0	3	99.631	1.5	1	1	1	2015	4	15	3	25
-97.524	36.329	74.588	87.743	-169.88	62.608	38.885	161.15	0	3.3	298.96	1.5	1	1	1	2015	4	15	19	12
-96.911	32.863	40	62	-84	207.38	28.58	-101.12	5.85	0.63	217.18	0.5	1	1	1	2015	4	15	22	57
-97.917	37.054	198	89	146	288.67	56.006	1.2062	5.5	2.3	999	0	1	0	1	2015	4	16	5	39
-97.33	35.94	201	85	-170	110	80	-5	4	3.49	65.239	1.5	1	1	1	2015	4	17	8	37
-97.331	35.92	206.92	81.334	-166.19	208.17	88.002	-117.66	0	3.7	70.384	1.5	1	1	1	2015	4	17	8	37
-97.331	35.922	207.22	78.505	-170.73	0	0	0	0	3.7	251.5	1.5	1	1	1	2015	4	17	9	8
-97.34	35.94	295	90	5	205	85	180	4	3.67	250.11	1.5	1	1	1	2015	4	17	9	8
-97.326	35.919	203.59	76.471	-167.01	29.627	70.161	-152.26	0	3.3	247.15	1.5	1	1	1	2015	4	17	9	37
-97.41	35.915	240.16	79.928	-164.14	57.507	66.143	-160.13	0	3.1	103.13	1.5	1	1	1	2015	4	17	10	42
-97.33	35.921	207.99	66.077	148.3	139.18	51.568	37.946	0	2.8	260.94	1.5	1	1	1	2015	4	17	13	50
-97.326	35.919	205.22	85.487	-176.03	211.94	77.317	-121.42	0	3.4	250.09	1.5	1	1	1	2015	4	17	16	48
-96.91	32.865	36	63	-92	220.4	27.07	-86.08	6.3	0.22	36.908	0.5	1	1	1	2015	4	18	7	47
